role,trading_date,equity_vnd,available_cash_vnd,pending_cash_vnd,inventory_liquidation_value_vnd,realized_pnl_vnd,unrealized_pnl_vnd,benchmark_equity_vnd,selected_sector,selected_tickers
locked_final_test,2026-06-23,994344412,994344412,0,0,-5655588,0,1101544250,,
locked_final_test,2026-06-24,994344412,994344412,0,0,-5655588,0,1100646363,,
locked_final_test,2026-06-25,994344412,994344412,0,0,-5655588,0,1101441744,,
locked_final_test,2026-06-26,994344412,994344412,0,0,-5655588,0,1105921126,,
locked_final_test,2026-06-29,994344412,994344412,0,0,-5655588,0,1115999783,,
locked_final_test,2026-06-30,994344412,994344412,0,0,-5655588,0,1117451814,,
locked_final_test,2026-07-01,994344412,994344412,0,0,-5655588,0,1139477765,securities,VND|SSI
locked_final_test,2026-07-02,994344412,994344412,0,0,-5655588,0,1132837418,securities,VND|SSI
locked_final_test,2026-07-03,994344412,994344412,0,0,-5655588,0,1137389965,securities,VND|SSI
locked_final_test,2026-07-06,994344412,994344412,0,0,-5655588,0,1124963027,securities,VND|SSI
locked_final_test,2026-07-07,994344412,994344412,0,0,-5655588,0,1138654023,securities,VND|SSI
locked_final_test,2026-07-08,994344412,994344412,0,0,-5655588,0,1141739439,securities,VND|SSI
locked_final_test,2026-07-09,994344412,994344412,0,0,-5655588,0,1125028097,securities,VND|SSI
locked_final_test,2026-07-10,994344412,994344412,0,0,-5655588,0,1109181844,securities,VND|SSI
locked_final_test,2026-07-13,994344412,994344412,0,0,-5655588,0,1089028913,securities,VND|SSI
locked_final_test,2026-07-14,994344412,994344412,0,0,-5655588,0,1091908375,securities,VND|SSI
locked_final_test,2026-07-15,994344412,994344412,0,0,-5655588,0,1068016333,securities,VND|SSI
locked_final_test,2026-07-16,994344412,994344412,0,0,-5655588,0,1080033940,securities,VND|SSI
