period_id,tickersymbol,start_date,end_date,sessions,start_close,end_close,efficiency_ratio,period_return,range_pct,regime,reference_reset_detected
88,VND,2023-10-05,2023-10-18,10,19.550000,20.150000,0.11111111,0.03069054,0.17902813,oscillating_sideways,False
88,VPB,2023-10-05,2023-10-18,10,20.800000,22.500000,0.80952381,0.08173077,0.11778846,uptrend,False
89,FPT,2023-10-12,2023-10-25,10,96.400000,90.900000,0.51401869,-0.05705394,0.09128631,downtrend,False
89,HPG,2023-10-12,2023-10-25,10,25.800000,24.050000,0.55555556,-0.06782946,0.12015504,downtrend,False
89,MBB,2023-10-12,2023-10-25,10,18.350000,17.800000,0.35483871,-0.02997275,0.05722071,downtrend,False
89,MWG,2023-10-12,2023-10-25,10,48.400000,43.500000,0.42608696,-0.10123967,0.18491736,downtrend,False
89,PNJ,2023-10-12,2023-10-25,10,80.000000,74.300000,0.82608696,-0.07125000,0.09000000,downtrend,False
89,SSI,2023-10-12,2023-10-25,10,33.600000,30.800000,0.44444444,-0.08333333,0.14880952,downtrend,False
89,TCB,2023-10-12,2023-10-25,10,32.500000,31.200000,0.41935484,-0.04000000,0.07230769,downtrend,False
89,VCB,2023-10-12,2023-10-25,10,86.000000,85.800000,0.04000000,-0.00232558,0.05116279,oscillating_sideways,False
89,VND,2023-10-12,2023-10-25,10,22.050000,19.650000,0.48000000,-0.10884354,0.18820862,downtrend,False
89,VPB,2023-10-12,2023-10-25,10,21.850000,21.000000,0.29824561,-0.03890160,0.11212815,oscillating_sideways,False
90,FPT,2023-10-19,2023-11-01,10,92.000000,85.400000,0.42307692,-0.07173913,0.12717391,downtrend,False
90,HPG,2023-10-19,2023-11-01,10,23.700000,23.950000,0.06024096,0.01054852,0.08438819,oscillating_sideways,False
90,MBB,2023-10-19,2023-11-01,10,17.650000,17.200000,0.20930233,-0.02549575,0.06232295,oscillating_sideways,False
90,MWG,2023-10-19,2023-11-01,10,43.000000,35.100000,0.64227642,-0.18372093,0.23023256,downtrend,False
90,PNJ,2023-10-19,2023-11-01,10,75.900000,72.000000,0.79591837,-0.05138340,0.08563900,downtrend,False
90,SSI,2023-10-19,2023-11-01,10,30.100000,27.150000,0.27962085,-0.09800664,0.20265781,oscillating_sideways,False
90,TCB,2023-10-19,2023-11-01,10,30.650000,28.200000,0.46666667,-0.07993475,0.15008157,downtrend,False
90,VCB,2023-10-19,2023-11-01,10,84.500000,87.800000,0.47826087,0.03905325,0.06272189,uptrend,False
90,VND,2023-10-19,2023-11-01,10,19.150000,17.350000,0.27272727,-0.09399478,0.21409922,oscillating_sideways,False
90,VPB,2023-10-19,2023-11-01,10,21.450000,19.800000,0.76744186,-0.07692308,0.13286713,downtrend,False
91,FPT,2023-10-26,2023-11-08,10,86.800000,92.600000,0.31868132,0.06682028,0.11520737,oscillating_sideways,False
91,HPG,2023-10-26,2023-11-08,10,22.800000,26.950000,0.80582524,0.18201754,0.19078947,uptrend,False
91,MBB,2023-10-26,2023-11-08,10,17.200000,18.350000,0.38983051,0.06686047,0.08430233,uptrend,False
91,MWG,2023-10-26,2023-11-08,10,42.000000,39.600000,0.18181818,-0.05714286,0.21190476,oscillating_sideways,False
91,PNJ,2023-10-26,2023-11-08,10,74.000000,77.000000,0.35714286,0.04054054,0.08513514,uptrend,False
91,SSI,2023-10-26,2023-11-08,10,28.700000,30.300000,0.15533981,0.05574913,0.16202091,oscillating_sideways,False
91,TCB,2023-10-26,2023-11-08,10,29.800000,31.800000,0.28571429,0.06711409,0.15771812,oscillating_sideways,False
91,VCB,2023-10-26,2023-11-08,10,84.500000,89.500000,0.65789474,0.05917160,0.07455621,uptrend,False
91,VND,2023-10-26,2023-11-08,10,18.300000,19.550000,0.19083969,0.06830601,0.17759563,oscillating_sideways,False
91,VPB,2023-10-26,2023-11-08,10,20.200000,21.350000,0.34328358,0.05693069,0.08910891,oscillating_sideways,False
92,FPT,2023-11-02,2023-11-15,10,89.000000,92.400000,0.32075472,0.03820225,0.08876404,oscillating_sideways,False
92,HPG,2023-11-02,2023-11-15,10,25.250000,27.000000,0.52238806,0.06930693,0.14653465,uptrend,False
92,MBB,2023-11-02,2023-11-15,10,17.700000,18.550000,0.34693878,0.04802260,0.08192090,oscillating_sideways,False
92,MWG,2023-11-02,2023-11-15,10,37.000000,41.900000,0.57647059,0.13243243,0.24054054,uptrend,False
92,PNJ,2023-11-02,2023-11-15,10,73.800000,78.300000,0.56962025,0.06097561,0.09620596,uptrend,False
92,SSI,2023-11-02,2023-11-15,10,28.900000,31.950000,0.68539326,0.10553633,0.18339100,uptrend,False
92,TCB,2023-11-02,2023-11-15,10,29.350000,31.550000,0.45833333,0.07495741,0.12606474,uptrend,False
92,VCB,2023-11-02,2023-11-15,10,89.000000,87.700000,0.13978495,-0.01460674,0.04943820,oscillating_sideways,False
92,VND,2023-11-02,2023-11-15,10,18.550000,20.500000,0.68421053,0.10512129,0.19946092,uptrend,False
92,VPB,2023-11-02,2023-11-15,10,20.300000,19.950000,0.06796117,-0.01724138,0.11330049,excluded_reference_reset,True
93,FPT,2023-11-09,2023-11-22,10,92.500000,93.000000,0.06493506,0.00540541,0.05081081,oscillating_sideways,False
93,HPG,2023-11-09,2023-11-22,10,26.700000,27.200000,0.18518519,0.01872659,0.06367041,oscillating_sideways,False
93,MBB,2023-11-09,2023-11-22,10,18.350000,18.050000,0.18750000,-0.01634877,0.05449591,oscillating_sideways,False
93,MWG,2023-11-09,2023-11-22,10,40.300000,39.800000,0.08064516,-0.01240695,0.08684864,oscillating_sideways,False
93,PNJ,2023-11-09,2023-11-22,10,76.500000,81.200000,0.74603175,0.06143791,0.07450980,uptrend,False
93,SSI,2023-11-09,2023-11-22,10,30.850000,32.900000,0.54666667,0.06645057,0.07779579,uptrend,False
93,TCB,2023-11-09,2023-11-22,10,31.500000,30.950000,0.22448980,-0.01746032,0.05555556,oscillating_sideways,False
93,VCB,2023-11-09,2023-11-22,10,87.900000,86.700000,0.14285714,-0.01365188,0.05119454,oscillating_sideways,False
93,VND,2023-11-09,2023-11-22,10,20.050000,21.900000,0.55223881,0.09226933,0.11720698,uptrend,False
93,VPB,2023-11-09,2023-11-22,10,20.000000,19.650000,0.13725490,-0.01750000,0.08500000,excluded_reference_reset,True
94,FPT,2023-11-16,2023-11-29,10,93.000000,91.700000,0.14942529,-0.01397849,0.04946237,oscillating_sideways,False
94,HPG,2023-11-16,2023-11-29,10,27.200000,27.000000,0.04878049,-0.00735294,0.07169118,oscillating_sideways,False
94,MBB,2023-11-16,2023-11-29,10,18.500000,17.850000,0.48148148,-0.03513514,0.06216216,downtrend,False
94,MWG,2023-11-16,2023-11-29,10,41.500000,38.800000,0.36000000,-0.06506024,0.12891566,downtrend,False
94,PNJ,2023-11-16,2023-11-29,10,78.000000,79.900000,0.31147541,0.02435897,0.05512821,oscillating_sideways,False
94,SSI,2023-11-16,2023-11-29,10,32.300000,31.600000,0.10144928,-0.02167183,0.09287926,oscillating_sideways,False
94,TCB,2023-11-16,2023-11-29,10,31.700000,29.900000,0.52941176,-0.05678233,0.09936909,downtrend,False
94,VCB,2023-11-16,2023-11-29,10,88.000000,85.100000,0.47540984,-0.03295455,0.03636364,downtrend,False
94,VND,2023-11-16,2023-11-29,10,21.000000,21.050000,0.00900901,0.00238095,0.13095238,oscillating_sideways,False
94,VPB,2023-11-16,2023-11-29,10,19.900000,19.250000,0.37142857,-0.03266332,0.05778894,downtrend,False
95,FPT,2023-11-23,2023-12-06,10,90.800000,95.000000,0.80769231,0.04625551,0.06497797,uptrend,False
95,HPG,2023-11-23,2023-12-06,10,25.850000,27.600000,0.52238806,0.06769826,0.08510638,uptrend,False
95,MBB,2023-11-23,2023-12-06,10,17.900000,18.100000,0.22222222,0.01117318,0.03910615,oscillating_sideways,False
95,MWG,2023-11-23,2023-12-06,10,37.300000,40.950000,0.68224299,0.09785523,0.10455764,uptrend,False
95,PNJ,2023-11-23,2023-12-06,10,80.800000,80.100000,0.17073171,-0.00866337,0.04579208,oscillating_sideways,False
95,SSI,2023-11-23,2023-12-06,10,30.900000,33.600000,0.45762712,0.08737864,0.12297735,uptrend,False
95,TCB,2023-11-23,2023-12-06,10,30.400000,30.400000,0.00000000,0.00000000,0.08223684,oscillating_sideways,False
95,VCB,2023-11-23,2023-12-06,10,85.500000,85.900000,0.09523810,0.00467836,0.03157895,oscillating_sideways,False
95,VND,2023-11-23,2023-12-06,10,20.600000,22.750000,0.53086420,0.10436893,0.14805825,uptrend,False
95,VPB,2023-11-23,2023-12-06,10,19.150000,19.400000,0.17241379,0.01305483,0.03916449,oscillating_sideways,False
96,FPT,2023-11-30,2023-12-13,10,91.900000,95.200000,0.40740741,0.03590860,0.06637650,uptrend,False
96,HPG,2023-11-30,2023-12-13,10,26.550000,27.350000,0.27586207,0.03013183,0.06779661,oscillating_sideways,False
96,MBB,2023-11-30,2023-12-13,10,17.800000,18.050000,0.29411765,0.01404494,0.03651685,oscillating_sideways,False
96,MWG,2023-11-30,2023-12-13,10,38.500000,41.700000,0.61538462,0.08311688,0.14415584,uptrend,False
96,PNJ,2023-11-30,2023-12-13,10,80.500000,80.400000,0.02222222,-0.00124224,0.04223602,oscillating_sideways,False
96,SSI,2023-11-30,2023-12-13,10,31.300000,32.000000,0.14893617,0.02236422,0.08785942,oscillating_sideways,False
96,TCB,2023-11-30,2023-12-13,10,29.500000,30.500000,0.38461538,0.03389831,0.06101695,uptrend,False
96,VCB,2023-11-30,2023-12-13,10,84.700000,83.700000,0.21739130,-0.01180638,0.02951594,oscillating_sideways,False
96,VND,2023-11-30,2023-12-13,10,20.950000,21.600000,0.16455696,0.03102625,0.10262530,oscillating_sideways,False
96,VPB,2023-11-30,2023-12-13,10,19.100000,19.200000,0.05555556,0.00523560,0.03403141,oscillating_sideways,False
97,FPT,2023-12-07,2023-12-20,10,94.300000,94.700000,0.04878049,0.00424178,0.04878049,oscillating_sideways,False
97,HPG,2023-12-07,2023-12-20,10,27.600000,27.200000,0.14814815,-0.01449275,0.06159420,oscillating_sideways,False
97,MBB,2023-12-07,2023-12-20,10,18.250000,18.150000,0.16666667,-0.00547945,0.02191781,oscillating_sideways,False
97,MWG,2023-12-07,2023-12-20,10,40.850000,42.400000,0.20529801,0.03794370,0.10771114,oscillating_sideways,False
97,PNJ,2023-12-07,2023-12-20,10,78.500000,80.300000,0.40909091,0.02292994,0.04331210,uptrend,False
97,SSI,2023-12-07,2023-12-20,10,32.850000,32.300000,0.28205128,-0.01674277,0.07153729,oscillating_sideways,False
97,TCB,2023-12-07,2023-12-20,10,30.850000,30.350000,0.20833333,-0.01620746,0.04376013,oscillating_sideways,False
97,VCB,2023-12-07,2023-12-20,10,85.200000,81.100000,0.74545455,-0.04812207,0.06924883,downtrend,False
97,VND,2023-12-07,2023-12-20,10,22.000000,21.950000,0.02222222,-0.00227273,0.07727273,oscillating_sideways,False
97,VPB,2023-12-07,2023-12-20,10,19.650000,18.250000,0.93333333,-0.07124682,0.08651399,downtrend,False
98,FPT,2023-12-14,2023-12-27,10,96.200000,96.900000,0.10447761,0.00727651,0.05197505,oscillating_sideways,False
98,HPG,2023-12-14,2023-12-27,10,27.050000,27.750000,0.35000000,0.02587800,0.05360444,uptrend,False
98,MBB,2023-12-14,2023-12-27,10,18.050000,18.400000,0.63636364,0.01939058,0.03324100,uptrend,False
98,MWG,2023-12-14,2023-12-27,10,41.600000,42.850000,0.21367521,0.03004808,0.10817308,oscillating_sideways,False
98,PNJ,2023-12-14,2023-12-27,10,79.600000,85.300000,0.76000000,0.07160804,0.09798995,uptrend,False
98,SSI,2023-12-14,2023-12-27,10,32.000000,32.800000,0.50000000,0.02500000,0.05625000,uptrend,False
98,TCB,2023-12-14,2023-12-27,10,30.550000,30.850000,0.13043478,0.00981997,0.04418985,oscillating_sideways,False
98,VCB,2023-12-14,2023-12-27,10,84.400000,82.700000,0.30909091,-0.02014218,0.05213270,oscillating_sideways,False
98,VND,2023-12-14,2023-12-27,10,21.450000,22.000000,0.28205128,0.02564103,0.05827506,oscillating_sideways,False
98,VPB,2023-12-14,2023-12-27,10,19.000000,18.500000,0.41666667,-0.02631579,0.06842105,downtrend,False
99,FPT,2023-12-21,2024-01-04,10,95.100000,97.200000,0.36842105,0.02208202,0.04837014,uptrend,False
99,HPG,2023-12-21,2024-01-04,10,27.200000,27.750000,0.26829268,0.02022059,0.04595588,oscillating_sideways,False
99,MBB,2023-12-21,2024-01-04,10,18.150000,20.100000,0.95121951,0.10743802,0.13498623,uptrend,False
99,MWG,2023-12-21,2024-01-04,10,42.650000,43.200000,0.23404255,0.01289566,0.04572098,oscillating_sideways,False
99,PNJ,2023-12-21,2024-01-04,10,83.900000,84.600000,0.13207547,0.00834327,0.08104887,oscillating_sideways,False
99,SSI,2023-12-21,2024-01-04,10,32.200000,33.600000,0.58333333,0.04347826,0.06832298,uptrend,False
99,TCB,2023-12-21,2024-01-04,10,30.650000,33.100000,0.85964912,0.07993475,0.11419250,uptrend,False
99,VCB,2023-12-21,2024-01-04,10,80.900000,85.900000,0.49019608,0.06180470,0.07292954,uptrend,False
99,VND,2023-12-21,2024-01-04,10,21.750000,22.300000,0.40740741,0.02528736,0.06896552,uptrend,False
99,VPB,2023-12-21,2024-01-04,10,18.200000,19.350000,0.58974359,0.06318681,0.09065934,uptrend,False
100,FPT,2023-12-28,2024-01-11,10,96.600000,95.000000,0.30769231,-0.01656315,0.04037267,oscillating_sideways,False
100,HPG,2023-12-28,2024-01-11,10,27.950000,27.500000,0.27272727,-0.01610018,0.03577818,oscillating_sideways,False
100,MBB,2023-12-28,2024-01-11,10,18.550000,20.650000,0.80769231,0.11320755,0.15094340,uptrend,False
100,MWG,2023-12-28,2024-01-11,10,43.050000,42.450000,0.15789474,-0.01393728,0.05574913,oscillating_sideways,False
100,PNJ,2023-12-28,2024-01-11,10,84.800000,86.200000,0.17500000,0.01650943,0.05542453,oscillating_sideways,False
100,SSI,2023-12-28,2024-01-11,10,33.000000,33.900000,0.32142857,0.02727273,0.06666667,oscillating_sideways,False
100,TCB,2023-12-28,2024-01-11,10,31.500000,34.150000,0.79104478,0.08412698,0.12063492,uptrend,False
100,VCB,2023-12-28,2024-01-11,10,82.800000,89.300000,0.54621849,0.07850242,0.11714976,uptrend,False
100,VND,2023-12-28,2024-01-11,10,22.150000,21.950000,0.16666667,-0.00902935,0.05643341,oscillating_sideways,False
100,VPB,2023-12-28,2024-01-11,10,18.800000,19.650000,0.41463415,0.04521277,0.07446809,uptrend,False
101,FPT,2024-01-05,2024-01-18,10,97.400000,95.600000,0.40909091,-0.01848049,0.04312115,downtrend,False
101,HPG,2024-01-05,2024-01-18,10,27.800000,27.650000,0.07692308,-0.00539568,0.04316547,oscillating_sideways,False
101,MBB,2024-01-05,2024-01-18,10,20.500000,21.700000,0.70588235,0.05853659,0.08780488,uptrend,False
101,MWG,2024-01-05,2024-01-18,10,43.850000,45.850000,0.31746032,0.04561003,0.09236032,oscillating_sideways,False
101,PNJ,2024-01-05,2024-01-18,10,83.400000,89.000000,0.53846154,0.06714628,0.07913669,uptrend,False
101,SSI,2024-01-05,2024-01-18,10,34.150000,33.800000,0.14893617,-0.01024890,0.05124451,oscillating_sideways,False
101,TCB,2024-01-05,2024-01-18,10,33.200000,34.400000,0.38709677,0.03614458,0.05421687,uptrend,False
101,VCB,2024-01-05,2024-01-18,10,86.200000,91.100000,0.75384615,0.05684455,0.06380510,uptrend,False
101,VND,2024-01-05,2024-01-18,10,22.300000,21.900000,0.23529412,-0.01793722,0.05605381,oscillating_sideways,False
101,VPB,2024-01-05,2024-01-18,10,19.200000,19.500000,0.21428571,0.01562500,0.03906250,oscillating_sideways,False
102,FPT,2024-01-12,2024-01-25,10,94.700000,95.100000,0.11764706,0.00422386,0.02956705,oscillating_sideways,False
102,HPG,2024-01-12,2024-01-25,10,27.150000,28.250000,0.64705882,0.04051565,0.05893186,uptrend,False
102,MBB,2024-01-12,2024-01-25,10,21.350000,21.900000,0.57894737,0.02576112,0.10070258,uptrend,False
102,MWG,2024-01-12,2024-01-25,10,41.900000,45.200000,0.48529412,0.07875895,0.11694511,uptrend,False
102,PNJ,2024-01-12,2024-01-25,10,85.000000,89.500000,0.50561798,0.05294118,0.07058824,uptrend,False
102,SSI,2024-01-12,2024-01-25,10,33.850000,33.950000,0.04166667,0.00295421,0.05169867,oscillating_sideways,False
102,TCB,2024-01-12,2024-01-25,10,34.650000,35.000000,0.14285714,0.01010101,0.07070707,oscillating_sideways,False
102,VCB,2024-01-12,2024-01-25,10,88.700000,91.000000,0.41818182,0.02593010,0.06877114,uptrend,False
102,VND,2024-01-12,2024-01-25,10,21.800000,21.900000,0.06250000,0.00458716,0.05045872,oscillating_sideways,False
102,VPB,2024-01-12,2024-01-25,10,19.650000,19.650000,0.00000000,0.00000000,0.03816794,oscillating_sideways,False
103,FPT,2024-01-19,2024-02-01,10,96.300000,99.900000,0.51428571,0.03738318,0.05295950,uptrend,False
103,HPG,2024-01-19,2024-02-01,10,27.800000,27.850000,0.03448276,0.00179856,0.03776978,oscillating_sideways,False
103,MBB,2024-01-19,2024-02-01,10,22.050000,21.900000,0.14285714,-0.00680272,0.04308390,oscillating_sideways,False
103,MWG,2024-01-19,2024-02-01,10,46.050000,46.200000,0.02654867,0.00325733,0.05646037,oscillating_sideways,False
103,PNJ,2024-01-19,2024-02-01,10,88.200000,91.700000,0.66037736,0.03968254,0.05555556,uptrend,False
103,SSI,2024-01-19,2024-02-01,10,33.700000,34.650000,0.57575758,0.02818991,0.05192878,uptrend,False
103,TCB,2024-01-19,2024-02-01,10,34.950000,34.150000,0.30769231,-0.02288984,0.05722461,oscillating_sideways,False
103,VCB,2024-01-19,2024-02-01,10,92.600000,89.800000,0.37837838,-0.03023758,0.05939525,downtrend,False
103,VND,2024-01-19,2024-02-01,10,21.700000,21.750000,0.05263158,0.00230415,0.02995392,oscillating_sideways,False
103,VPB,2024-01-19,2024-02-01,10,19.700000,19.150000,0.57894737,-0.02791878,0.04314721,downtrend,False
104,FPT,2024-01-26,2024-02-15,10,95.900000,104.000000,0.77142857,0.08446298,0.10636079,uptrend,False
104,HPG,2024-01-26,2024-02-15,10,28.350000,28.700000,0.22580645,0.01234568,0.04232804,oscillating_sideways,False
104,MBB,2024-01-26,2024-02-15,10,22.000000,24.150000,0.66153846,0.09772727,0.11818182,uptrend,False
104,MWG,2024-01-26,2024-02-15,10,44.900000,45.850000,0.17431193,0.02115813,0.06904232,oscillating_sideways,False
104,PNJ,2024-01-26,2024-02-15,10,89.500000,90.900000,0.36842105,0.01564246,0.03798883,uptrend,False
104,SSI,2024-01-26,2024-02-15,10,34.100000,35.100000,0.76923077,0.02932551,0.04985337,uptrend,False
104,TCB,2024-01-26,2024-02-15,10,35.400000,38.400000,0.54545455,0.08474576,0.13983051,uptrend,False
104,VCB,2024-01-26,2024-02-15,10,92.000000,89.900000,0.31343284,-0.02282609,0.04347826,oscillating_sideways,False
104,VND,2024-01-26,2024-02-15,10,21.950000,23.000000,0.60000000,0.04783599,0.07289294,uptrend,False
104,VPB,2024-01-26,2024-02-15,10,19.750000,19.800000,0.02564103,0.00253165,0.06835443,oscillating_sideways,False
105,FPT,2024-02-02,2024-02-22,10,102.000000,104.600000,0.30232558,0.02549020,0.06764706,oscillating_sideways,False
105,HPG,2024-02-02,2024-02-22,10,27.900000,28.550000,0.30232558,0.02329749,0.06093190,oscillating_sideways,False
105,MBB,2024-02-02,2024-02-22,10,21.750000,23.950000,0.75862069,0.10114943,0.11264368,uptrend,False
105,MWG,2024-02-02,2024-02-22,10,47.400000,45.300000,0.52500000,-0.04430380,0.05063291,downtrend,False
105,PNJ,2024-02-02,2024-02-22,10,91.900000,89.600000,0.40350877,-0.02502720,0.05549510,downtrend,False
105,SSI,2024-02-02,2024-02-22,10,34.800000,34.650000,0.11111111,-0.00431034,0.04022989,oscillating_sideways,False
105,TCB,2024-02-02,2024-02-22,10,34.150000,40.300000,1.00000000,0.18008785,0.18594436,uptrend,False
105,VCB,2024-02-02,2024-02-22,10,90.300000,89.500000,0.15384615,-0.00885936,0.02879291,oscillating_sideways,False
105,VND,2024-02-02,2024-02-22,10,21.800000,22.500000,0.29166667,0.03211009,0.07798165,oscillating_sideways,False
105,VPB,2024-02-02,2024-02-22,10,18.800000,19.700000,0.60000000,0.04787234,0.07180851,uptrend,False
106,FPT,2024-02-16,2024-02-29,10,105.100000,109.000000,0.40206186,0.03710752,0.05899144,uptrend,False
106,HPG,2024-02-16,2024-02-29,10,28.600000,31.000000,0.60000000,0.08391608,0.09965035,uptrend,False
106,MBB,2024-02-16,2024-02-29,10,24.000000,24.150000,0.13043478,0.00625000,0.04583333,oscillating_sideways,False
106,MWG,2024-02-16,2024-02-29,10,46.300000,46.200000,0.01818182,-0.00215983,0.08963283,oscillating_sideways,False
106,PNJ,2024-02-16,2024-02-29,10,90.500000,90.400000,0.01204819,-0.00110497,0.04861878,oscillating_sideways,False
106,SSI,2024-02-16,2024-02-29,10,35.000000,37.000000,0.46511628,0.05714286,0.10428571,uptrend,False
106,TCB,2024-02-16,2024-02-29,10,38.500000,42.200000,0.90243902,0.09610390,0.11818182,uptrend,False
106,VCB,2024-02-16,2024-02-29,10,89.600000,97.300000,0.60629921,0.08593750,0.12946429,uptrend,False
106,VND,2024-02-16,2024-02-29,10,23.200000,22.650000,0.24444444,-0.02370690,0.06896552,oscillating_sideways,False
106,VPB,2024-02-16,2024-02-29,10,19.850000,19.900000,0.03225806,0.00251889,0.05289673,oscillating_sideways,False
107,FPT,2024-02-23,2024-03-07,10,103.900000,111.300000,0.60655738,0.07122233,0.10202117,uptrend,False
107,HPG,2024-02-23,2024-03-07,10,28.400000,31.000000,0.70270270,0.09154930,0.10915493,uptrend,False
107,MBB,2024-02-23,2024-03-07,10,23.900000,24.400000,0.29411765,0.02092050,0.06276151,oscillating_sideways,False
107,MWG,2024-02-23,2024-03-07,10,44.000000,49.000000,0.65789474,0.11363636,0.16477273,uptrend,False
107,PNJ,2024-02-23,2024-03-07,10,87.800000,96.500000,0.69600000,0.09908884,0.11845103,uptrend,False
107,SSI,2024-02-23,2024-03-07,10,34.150000,37.700000,0.78021978,0.10395315,0.11420205,uptrend,False
107,TCB,2024-02-23,2024-03-07,10,40.100000,42.600000,0.71428571,0.06234414,0.08728180,uptrend,False
107,VCB,2024-02-23,2024-03-07,10,88.900000,95.800000,0.64485981,0.07761530,0.13048369,uptrend,False
107,VND,2024-02-23,2024-03-07,10,22.050000,23.500000,0.50877193,0.06575964,0.07936508,uptrend,False
107,VPB,2024-02-23,2024-03-07,10,19.500000,19.450000,0.02857143,-0.00256410,0.05384615,oscillating_sideways,False
108,FPT,2024-03-01,2024-03-14,10,110.800000,117.000000,0.46268657,0.05595668,0.09296029,uptrend,False
108,HPG,2024-03-01,2024-03-14,10,30.850000,30.350000,0.14705882,-0.01620746,0.05186386,oscillating_sideways,False
108,MBB,2024-03-01,2024-03-14,10,24.000000,23.450000,0.15492958,-0.02291667,0.10000000,oscillating_sideways,False
108,MWG,2024-03-01,2024-03-14,10,46.600000,47.250000,0.05882353,0.01394850,0.09120172,oscillating_sideways,False
108,PNJ,2024-03-01,2024-03-14,10,95.700000,100.900000,0.50980392,0.05433647,0.14106583,uptrend,False
108,SSI,2024-03-01,2024-03-14,10,37.350000,37.850000,0.11111111,0.01338688,0.07898260,oscillating_sideways,False
108,TCB,2024-03-01,2024-03-14,10,41.850000,41.400000,0.08256881,-0.01075269,0.08602151,oscillating_sideways,False
108,VCB,2024-03-01,2024-03-14,10,97.300000,95.000000,0.34328358,-0.02363823,0.04316547,oscillating_sideways,False
108,VND,2024-03-01,2024-03-14,10,23.200000,23.300000,0.02941176,0.00431034,0.07543103,oscillating_sideways,False
108,VPB,2024-03-01,2024-03-14,10,19.650000,18.800000,0.37777778,-0.04325700,0.07124682,downtrend,False
109,FPT,2024-03-08,2024-03-21,10,110.000000,116.200000,0.38271605,0.05636364,0.08181818,uptrend,False
109,HPG,2024-03-08,2024-03-21,10,30.300000,30.250000,0.01587302,-0.00165017,0.06765677,oscillating_sideways,False
109,MBB,2024-03-08,2024-03-21,10,23.600000,24.750000,0.25842697,0.04872881,0.09957627,oscillating_sideways,False
109,MWG,2024-03-08,2024-03-21,10,47.750000,48.500000,0.07692308,0.01570681,0.08167539,oscillating_sideways,False
109,PNJ,2024-03-08,2024-03-21,10,96.500000,98.700000,0.18032787,0.02279793,0.11398964,oscillating_sideways,False
109,SSI,2024-03-08,2024-03-21,10,36.800000,37.650000,0.15596330,0.02309783,0.09239130,oscillating_sideways,False
109,TCB,2024-03-08,2024-03-21,10,41.000000,45.100000,0.45054945,0.10000000,0.13902439,uptrend,False
109,VCB,2024-03-08,2024-03-21,10,95.100000,95.200000,0.01098901,0.00105152,0.04206099,oscillating_sideways,False
109,VND,2024-03-08,2024-03-21,10,23.500000,24.250000,0.18518519,0.03191489,0.09787234,oscillating_sideways,False
109,VPB,2024-03-08,2024-03-21,10,19.000000,18.750000,0.10204082,-0.01315789,0.08157895,oscillating_sideways,False
110,FPT,2024-03-15,2024-03-28,10,116.000000,117.100000,0.08148148,0.00948276,0.05431034,oscillating_sideways,False
110,HPG,2024-03-15,2024-03-28,10,30.100000,30.550000,0.20000000,0.01495017,0.06976744,oscillating_sideways,False
110,MBB,2024-03-15,2024-03-28,10,23.800000,25.500000,0.47222222,0.07142857,0.13865546,uptrend,False
110,MWG,2024-03-15,2024-03-28,10,47.350000,51.000000,0.40782123,0.07708553,0.14466737,uptrend,False
110,PNJ,2024-03-15,2024-03-28,10,99.500000,97.700000,0.18750000,-0.01809045,0.07638191,oscillating_sideways,False
110,SSI,2024-03-15,2024-03-28,10,37.800000,39.150000,0.25714286,0.03571429,0.09656085,oscillating_sideways,False
110,TCB,2024-03-15,2024-03-28,10,41.400000,48.000000,0.62264151,0.15942029,0.22463768,uptrend,False
110,VCB,2024-03-15,2024-03-28,10,94.000000,95.700000,0.23287671,0.01808511,0.04680851,oscillating_sideways,False
110,VND,2024-03-15,2024-03-28,10,23.550000,23.200000,0.12280702,-0.01486200,0.11252654,oscillating_sideways,False
110,VPB,2024-03-15,2024-03-28,10,18.650000,19.650000,0.50000000,0.05361930,0.09919571,uptrend,False
111,FPT,2024-03-22,2024-04-04,10,114.900000,114.000000,0.11111111,-0.00783290,0.03481288,oscillating_sideways,False
111,HPG,2024-03-22,2024-04-04,10,30.550000,29.600000,0.40425532,-0.03109656,0.05073650,downtrend,False
111,MBB,2024-03-22,2024-04-04,10,25.050000,23.800000,0.43859649,-0.04990020,0.07584830,downtrend,False
111,MWG,2024-03-22,2024-04-04,10,49.100000,50.700000,0.26666667,0.03258656,0.09775967,oscillating_sideways,False
111,PNJ,2024-03-22,2024-04-04,10,98.500000,97.500000,0.12500000,-0.01015228,0.04771574,oscillating_sideways,False
111,SSI,2024-03-22,2024-04-04,10,37.800000,37.650000,0.03529412,-0.00396825,0.05555556,oscillating_sideways,False
111,TCB,2024-03-22,2024-04-04,10,44.900000,46.000000,0.16923077,0.02449889,0.10356347,oscillating_sideways,False
111,VCB,2024-03-22,2024-04-04,10,96.400000,96.000000,0.06060606,-0.00414938,0.03215768,oscillating_sideways,False
111,VND,2024-03-22,2024-04-04,10,24.300000,22.500000,0.81818182,-0.07407407,0.09876543,downtrend,False
111,VPB,2024-03-22,2024-04-04,10,18.800000,19.300000,0.35714286,0.02659574,0.06117021,uptrend,False
112,FPT,2024-03-29,2024-04-11,10,116.500000,114.900000,0.22222222,-0.01373391,0.04377682,oscillating_sideways,False
112,HPG,2024-03-29,2024-04-11,10,30.250000,29.900000,0.14893617,-0.01157025,0.04462810,oscillating_sideways,False
