variant,fold_id,signal_date,entry_date,exit_date,ticker,sector,fair_value_centre_vnd,signal_close_vnd,spacing_fraction,maximum_levels,first_level,maximum_inventory_shares,target_sales,net_pnl_vnd,double_cost_pnl_vnd,campaign_return,normal_target_gain_vnd,other_loss_vnd,target_completion,opportunity_score,fair_value_discount_fraction,crash_veto_triggered,hard_lower_triggered,residual_z5,residual_1,residual_slope20,downside_semivol20,residual_ar1_20,market_return20,close_minus_sma50_fraction,sma20_minus_sma50_fraction,atr20_fraction,log_median_value60
anchor_reclaim_1,wf_02,2023-03-22,2023-03-24,2023-03-28,TCB,banks,27050,26200,0.019765539803707745,1,1,100,1,74187,66110,0.027953164592733542,74187,0,True,1.9772844998289965,0.031423290203327174,False,False,-0.7849331708724024,-0.009742326575966674,-0.0005564324084001589,0.00919953686718411,-0.305180237194184,-0.007040564142139676,-0.048725582746351026,-0.02149444484786871,0.026354053071610324,24.463712963427817
anchor_reclaim_1,wf_02,2023-04-06,2023-04-07,2023-04-17,VCB,banks,91300,91200,0.01801378446115288,1,1,100,0,-205535,-232250,-0.02282838256519559,0,205535,False,0.8325523071723964,0.001095290251916758,False,False,-0.7869501356404186,-0.003636520188881863,0.000318321426131242,0.012149671970852047,0.020263479296379915,0.04196694386028905,-0.0075089781260202415,-0.013167918163021004,0.024018379281537175,24.55175830930338
anchor_reclaim_1,wf_02,2023-04-12,2023-04-13,2023-04-19,VPB,banks,20950,20650,0.018246281563472848,1,1,100,0,-98036,-104095,-0.04740394314002528,0,98036,False,1.2972017894524117,0.014319809069212411,False,True,-0.708596556953458,-0.012221931477374005,-0.0010853389173839229,0.0063169261892452675,0.48393935510433245,0.02560182961743508,0.08718542697694008,0.09416131409918922,0.0243283754179638,25.77993543783102
anchor_reclaim_1,wf_02,2023-04-12,2023-04-13,2023-04-17,HPG,materials,20800,20750,0.017211703958691912,1,1,100,1,21725,15530,0.010581688442945339,21725,0,True,1.0788067903874359,0.002403846153846154,False,False,-0.9740591942335897,0.006108110428721031,8.145309656158057e-05,0.010913903926212679,0.08251291204141889,0.03317690831347808,-0.003601440576230492,-0.003001200480192077,0.022948938611589215,25.95910815193842
anchor_reclaim_1,wf_02,2023-04-17,2023-04-18,2023-04-26,VND,securities,15450,14900,0.025886864813039312,1,1,100,0,-50928,-55390,-0.03367663736183804,0,50928,False,2.765667695033474,0.03559870550161812,False,False,-1.734294088417149,-0.0036144855868120987,-0.00042384345109406014,0.007972102941477984,-0.12959089615597694,0.048789208764855804,0.00907490180143573,0.04632263307598537,0.03451581975071908,25.561136659474123
anchor_reclaim_1,wf_02,2023-04-19,2023-04-20,2023-04-24,TCB,banks,29250,29000,0.01853448275862069,1,1,100,1,48309,39565,0.01671980474352514,48309,0,True,1.3948337436534353,0.008547008547008548,False,False,-1.0489780489605312,0.0013970595616528154,-0.0006529787165583024,0.00925001106331808,-0.18163426003045463,0.016655632071171045,0.042790363178712695,0.03595828838547285,0.02471264367816092,24.463712963427817
anchor_reclaim_1,wf_02,2023-04-19,2023-04-24,2023-04-27,MBB,banks,18300,18100,0.015,1,1,100,1,12710,7250,0.007011582074402209,12710,0,True,1.5529516785616764,0.01092896174863388,False,False,-0.9038738097092175,0.0034912810551307643,-0.00039781179374965214,0.00348485334387312,-0.22364766870429176,0.02382768288231913,0.0064501779359430605,0.019378336298932385,0.016837674296237833,24.835356051229837
anchor_reclaim_1,wf_03,2023-05-09,2023-05-10,2023-05-15,MWG,consumer_retail,39250,37950,0.01792772444946358,1,1,100,1,49397,37720,0.012777983284141146,49397,0,True,2.0626904200071534,0.033121019108280254,False,False,-0.6770843214064209,0.00328335604576502,-0.0009169846548283576,0.012102340026874884,-0.01938154475146235,-0.011754208836400819,-0.034596794708725516,0.0001907911472907657,0.023903632599284772,24.35852323457841
anchor_reclaim_1,wf_03,2023-05-17,2023-05-18,2023-05-22,VPB,banks,19550,19200,0.015531994047619048,1,1,100,1,12209,6375,0.0063001089321808165,12209,0,True,1.648276987719519,0.017902813299232736,False,False,-0.7837962305637537,-0.012405023090487653,0.0002732053968962837,0.009479238353116851,0.045328069765628906,0.01771382344169739,-0.03686982693754703,-0.01617757712565839,0.020709325396825396,25.491233553619363
anchor_reclaim_1,wf_03,2023-05-17,2023-05-19,2023-05-26,MWG,consumer_retail,38700,38150,0.0163826998689384,1,1,100,0,-25236,-36665,-0.006605032607702783,0,25236,False,1.3979791923935994,0.014211886304909561,False,False,-0.7473590373548397,0.0025342754699256686,0.00013000453389452201,0.011660475863771669,0.14166117163562122,0.015607517806459923,-0.02409700194413179,-0.007405607285378082,0.021843599825251202,24.36063486783888
