trial_id,fold_id,sample_role,ticker,sector,signal_date,entry_date,exit_date,exit_reason,exit_session_offset,entry_price_vnd,exit_price_vnd,target_vnd,downside_vnd,grid_distance_fraction,gap_down_exit,target_first,net_pnl_vnd,net_return,double_cost_net_pnl_vnd,double_cost_net_return,residual_z5,residual_1,residual_5,residual_slope20,downside_semivol20,residual_ar1_20,ticker_return5,market_return5,atr20_fraction,log_median_value60,predicted_probability,base_probability,estimated_ev_vnd,selected,selection_rank
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,TCB,banks,2023-01-27,2023-01-30,2023-01-31,downside_touch,1,29050,28286,29814,28286,0.02630931890828621,False,False,-90728,-0.031168795476251007,-104953,-0.035984412114828654,-1.3628995980778655,-0.008956272605724982,-0.03723270530650229,-0.00044297457203924535,0.008059778805479657,-0.18788492284568672,0.044549899461014064,0.07330200791485944,0.02630931890828621,25.076200627836677,0.13268589203062645,0.3614457831325301,-101977.18099084588,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VPB,banks,2023-01-27,2023-01-30,2023-01-31,downside_touch,1,19700,19109,20291,19109,0.03,False,False,-68831,-0.03486957156086559,-78461,-0.03966851979558283,-1.5028903506727191,0.005733238789328806,-0.05164252983062334,-0.0005378921050384052,0.009981427023115325,-0.004407052135926342,0.015483121228829444,0.07653164994065774,0.032753202803964224,25.84618370388859,0.06248937745420017,0.3614457831325301,-121087.36855523763,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,TCB,banks,2023-01-30,2023-01-31,2023-01-31,target,0,28650,29382,29382,27918,0.025551684088269456,False,True,58658,0.020433343783746123,44119,0.015337715504654261,-1.5130064808624077,-0.001513198321991904,-0.03977934314384831,-0.00021494749517684034,0.008091177322162631,-0.11522526545978938,0.021710339783454935,0.054641942275866405,0.025551684088269456,25.076200627836677,0.10518247352103961,0.3614457831325301,-109464.6679344879,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VPB,banks,2023-01-30,2023-01-31,2023-02-01,downside_touch,1,19150,18576,19724,18576,0.03,False,False,-66816,-0.03482042072590488,-76229,-0.03964786120830041,-1.6706992659556446,-0.015628503486309987,-0.058508246397722556,-0.0006540226200344118,0.010600207465622822,0.01368260121269161,-0.007359518365079198,0.05787192651459242,0.03252937538651824,25.855423699256686,0.07909763278094933,0.3614457831325301,-116565.96352071941,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,MBB,banks,2023-01-31,2023-02-01,2023-02-01,downside_touch,0,19700,19203,20197,19203,0.025210084033613443,False,False,-59454,-0.03011921238366002,-69108,-0.03493980533045893,-0.9013506460089588,0.004051516116873715,-0.023325403302064954,-0.0003987399385296544,0.006853686696752712,-0.32226475464576465,0.00813332032675318,0.031085225868057818,0.025210084033613443,25.24490277206361,0.16880347694428197,0.3614457831325301,-92144.58707592532,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,TCB,banks,2023-01-31,2023-02-01,2023-02-01,downside_touch,0,29500,28755,30245,28755,0.025267249757045678,False,False,-89012,-0.030113057595806663,-103522,-0.034952877664928175,-0.7746238676374977,0.012600750947385208,-0.02036013033053897,-0.0002270766797547294,0.007257928006735205,-0.19813730457076467,0.014072113935004293,0.03042535991158547,0.025267249757045678,25.076200627836677,0.13489183542453315,0.3614457831325301,-101376.63846721259,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VPB,banks,2023-01-31,2023-02-01,2023-02-01,downside_touch,0,19550,18964,20136,18964,0.03,False,False,-68173,-0.03480107037807297,-77844,-0.03965823530940138,-1.0840991495578665,-0.00020068582327286213,-0.03628884023320465,-0.0009631155866091737,0.009517525378596818,0.07430377966086689,-0.007279186325984233,0.03279772660725086,0.03195005508630187,25.86386685547126,0.06710996525381427,0.3614457831325301,-119829.46707620865,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VPB,banks,2023-02-01,2023-02-02,2023-02-06,downside_touch,2,18600,18042,19158,18042,0.03,False,False,-64899,-0.03482283275500069,-74098,-0.03967794136073845,-1.5329987413436084,-0.02586222938158024,-0.05432682503807756,-0.0011492383018032063,0.011304253289152218,0.039874550478630005,-0.06895617074443039,-0.016138691030926623,0.03447827218319022,25.878175514704694,0.17795586963723226,0.3614457831325301,-89652.95423516905,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,FPT,technology,2023-02-02,2023-02-03,2023-02-03,downside_touch,0,82000,80627,83373,80627,0.016745159602302457,False,False,-177853,-0.021646082240824028,-218498,-0.026539857217905156,-0.7577151105093499,-0.004062758750698243,-0.011470691397529828,-0.0005587948354101883,0.0034766398458660427,0.05746748986776559,-0.02395260377006181,-0.026075802379900145,0.016745159602302457,24.462584095475304,0.16505790879404747,0.3614457831325301,-93164.27459628307,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VND,securities,2023-02-02,2023-02-03,2023-02-07,downside_touch,2,15150,14696,15604,14696,0.03,False,False,-52846,-0.03481121473656752,-60290,-0.0396370927977384,-2.150240845139557,-0.030946373796565962,-0.07514743906252384,-0.0006493418852035652,0.012519778769226005,-0.3451714683171404,-0.1004385421571855,-0.01757736478133085,0.04399243140964996,25.625914354965143,0.7704732916274125,0.3614457831325301,71653.04703465436,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VPB,banks,2023-02-02,2023-02-03,2023-02-08,downside_touch,3,18500,17945,19055,17945,0.03,False,False,-64560,-0.03482809293533498,-73618,-0.0396359338952435,-1.0102875350902227,0.0007106015728065027,-0.0352489238780591,-0.0009030227557624794,0.011334524676872642,-0.021912739685601968,-0.05585810208385389,-0.022530747011701026,0.03377329192546584,25.893212187479655,0.12221829422306403,0.3614457831325301,-104826.86318173789,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,FPT,technology,2023-02-03,2023-02-06,2023-02-06,target,0,80000,81413,81413,78587,0.01765650080256822,False,True,100851,0.012581203157782068,60510,0.007533593027112468,-1.464603407916958,-0.014254909807300799,-0.023768504172702314,-0.0006404153178386089,0.004737807414866927,0.076918996333778,-0.047122520861313966,-0.048169470525095195,0.01765650080256822,24.480606187740456,0.17342669196332366,0.3614457831325301,-90885.97036685483,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,TCB,banks,2023-02-03,2023-02-06,2023-02-06,target,0,27100,27848,27848,26352,0.02758741873133017,False,True,60975,0.02245470116189959,47252,0.01736670834500253,-0.7807673715247504,-0.015439437536990262,-0.01592674056674018,-0.0004797282989319302,0.007587966006236455,0.09033264780744031,-0.06770933112367505,-0.045882047162610635,0.02758741873133017,25.076200627836677,0.20450477833272288,0.3614457831325301,-82425.32152630635,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VPB,banks,2023-02-03,2023-02-06,2023-02-10,downside_touch,4,18150,17606,18694,17606,0.03,False,False,-63324,-0.034819731841216214,-72244,-0.03964549320894498,-0.9628861306935322,0.0077483114743061784,-0.03315978211162845,-0.0005270509274920638,0.01131840773886909,-0.03265862661907001,-0.07426668625330757,-0.04515345214820702,0.03274624918460535,25.909057271894454,0.09610032888826915,0.3614457831325301,-111937.17655498661,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,FPT,technology,2023-02-06,2023-02-07,2023-02-16,target,7,80500,81967,81967,79033,0.018219461697722567,False,True,106037,0.013146037090378834,65383,0.008089778814462545,-1.646125471944759,-0.0008598125071646546,-0.025964919145835333,-0.0005426504842842669,0.004744256505401764,-0.06677535158488301,-0.03855733448713883,-0.025849651354189814,0.018219461697722567,24.480606187740456,0.22836719618397933,0.3614457831325301,-75929.0548152161,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_01,oos,VND,securities,2023-02-06,2023-02-07,2023-02-07,downside_touch,0,15300,14841,15759,14841,0.03,False,False,-53404,-0.034834087363087504,-60907,-0.039650568259494534,-0.9302757294996788,-0.013831535542417044,-0.03535071571230451,-0.0005267325379209074,0.012838769019681083,-0.4338109942312804,-0.06719412757467214,-0.022667785455575004,0.042747131856042744,25.625914354965143,0.6619292822530749,0.3614457831325301,42103.19843246626,False,
